22,Wed Aug 02 13:00:00 CEST 2017,47.625,10.25,28.66,16.39,NaN
22,Thu Aug 03 13:00:00 CEST 2017,47.625,10.25,24.79,16.99,NaN
22,Fri Aug 04 13:00:00 CEST 2017,47.625,10.25,24.83,16.96,NaN
23,Wed Aug 02 13:00:00 CEST 2017,47.625,10.5,28.72,16.41,NaN
23,Thu Aug 03 13:00:00 CEST 2017,47.625,10.5,24.79,16.99,NaN
23,Fri Aug 04 13:00:00 CEST 2017,47.625,10.5,24.83,16.96,NaN
24,Wed Aug 02 13:00:00 CEST 2017,47.625,10.75,28.11,15.66,NaN
24,Thu Aug 03 13:00:00 CEST 2017,47.625,10.75,24.89,15.99,0.5
24,Fri Aug 04 13:00:00 CEST 2017,47.625,10.75,24.68,16.66,1.93
25,Wed Aug 02 13:00:00 CEST 2017,47.625,11.0,28.12,15.66,NaN
25,Thu Aug 03 13:00:00 CEST 2017,47.625,11.0,24.89,15.99,0.5
25,Fri Aug 04 13:00:00 CEST 2017,47.625,11.0,24.68,16.66,1.93
26,Wed Aug 02 13:00:00 CEST 2017,47.625,11.25,28.03,16.38,NaN
26,Thu Aug 03 13:00:00 CEST 2017,47.625,11.25,25.69,16.19,2.31
26,Fri Aug 04 13:00:00 CEST 2017,47.625,11.25,25.18,17.78,2.92
27,Wed Aug 02 13:00:00 CEST 2017,47.625,11.5,27.78,16.33,NaN
27,Thu Aug 03 13:00:00 CEST 2017,47.625,11.5,25.69,16.19,2.31
27,Fri Aug 04 13:00:00 CEST 2017,47.625,11.5,25.18,17.78,2.92
28,Wed Aug 02 13:00:00 CEST 2017,47.625,11.75,27.97,17.41,0.23
28,Thu Aug 03 13:00:00 CEST 2017,47.625,11.75,26.54,15.89,1.84
28,Fri Aug 04 13:00:00 CEST 2017,47.625,11.75,25.43,16.66,4.61
29,Wed Aug 02 13:00:00 CEST 2017,47.625,12.0,26.91,17.14,0.23
29,Thu Aug 03 13:00:00 CEST 2017,47.625,12.0,26.54,15.89,1.84
29,Fri Aug 04 13:00:00 CEST 2017,47.625,12.0,25.43,16.66,4.61
30,Wed Aug 02 13:00:00 CEST 2017,47.625,12.25,25.31,16.74,0.23
30,Thu Aug 03 13:00:00 CEST 2017,47.625,12.25,26.54,15.89,1.84
30,Fri Aug 04 13:00:00 CEST 2017,47.625,12.25,25.43,16.66,4.61
31,Wed Aug 02 13:00:00 CEST 2017,47.625,12.5,24.0,15.82,NaN
31,Thu Aug 03 13:00:00 CEST 2017,47.625,12.5,25.99,14.89,6.73
31,Fri Aug 04 13:00:00 CEST 2017,47.625,12.5,24.73,16.26,7.3
32,Wed Aug 02 13:00:00 CEST 2017,47.625,12.75,24.0,15.82,NaN
32,Thu Aug 03 13:00:00 CEST 2017,47.625,12.75,25.99,14.89,6.73
32,Fri Aug 04 13:00:00 CEST 2017,47.625,12.75,24.73,16.26,7.3
33,Wed Aug 02 13:00:00 CEST 2017,47.625,13.0,24.0,15.12,3.52
33,Thu Aug 03 13:00:00 CEST 2017,47.625,13.0,25.64,14.79,5.04
33,Fri Aug 04 13:00:00 CEST 2017,47.625,13.0,25.23,16.26,8.34
34,Wed Aug 02 13:00:00 CEST 2017,47.625,13.25,24.0,15.12,3.52
34,Thu Aug 03 13:00:00 CEST 2017,47.625,13.25,25.64,14.79,5.04
34,Fri Aug 04 13:00:00 CEST 2017,47.625,13.25,25.23,16.26,8.34
35,Wed Aug 02 13:00:00 CEST 2017,47.625,13.5,24.0,14.31,8.42
35,Thu Aug 03 13:00:00 CEST 2017,47.625,13.5,25.84,14.49,7.18
35,Fri Aug 04 13:00:00 CEST 2017,47.625,13.5,24.93,15.51,14.87
36,Wed Aug 02 13:00:00 CEST 2017,47.625,13.75,24.0,14.31,8.42
36,Thu Aug 03 13:00:00 CEST 2017,47.625,13.75,25.84,14.49,7.18
36,Fri Aug 04 13:00:00 CEST 2017,47.625,13.75,24.93,15.51,14.87
37,Wed Aug 02 13:00:00 CEST 2017,47.875,5.0,32.48,20.37,NaN
37,Thu Aug 03 13:00:00 CEST 2017,47.875,5.0,28.17,19.99,NaN
37,Fri Aug 04 13:00:00 CEST 2017,47.875,5.0,26.19,17.38,NaN
38,Wed Aug 02 13:00:00 CEST 2017,47.875,5.25,31.0,20.82,NaN
38,Thu Aug 03 13:00:00 CEST 2017,47.875,5.25,25.17,18.64,NaN
38,Fri Aug 04 13:00:00 CEST 2017,47.875,5.25,23.94,16.38,NaN
39,Wed Aug 02 13:00:00 CEST 2017,47.875,5.5,30.03,20.62,NaN
39,Thu Aug 03 13:00:00 CEST 2017,47.875,5.5,25.17,18.64,NaN
39,Fri Aug 04 13:00:00 CEST 2017,47.875,5.5,23.94,16.38,NaN
40,Wed Aug 02 13:00:00 CEST 2017,47.875,5.75,30.0,21.25,NaN
40,Thu Aug 03 13:00:00 CEST 2017,47.875,5.75,24.42,18.74,1.05
40,Fri Aug 04 13:00:00 CEST 2017,47.875,5.75,23.39,17.06,NaN
41,Wed Aug 02 13:00:00 CEST 2017,47.875,6.0,30.0,21.25,NaN
41,Thu Aug 03 13:00:00 CEST 2017,47.875,6.0,24.42,18.74,1.05
41,Fri Aug 04 13:00:00 CEST 2017,47.875,6.0,23.39,17.06,NaN
42,Wed Aug 02 13:00:00 CEST 2017,47.875,6.25,30.0,21.25,NaN
42,Thu Aug 03 13:00:00 CEST 2017,47.875,6.25,24.42,18.74,1.05
42,Fri Aug 04 13:00:00 CEST 2017,47.875,6.25,23.39,17.06,NaN
43,Wed Aug 02 13:00:00 CEST 2017,47.875,6.5,30.0,19.63,NaN
43,Thu Aug 03 13:00:00 CEST 2017,47.875,6.5,23.67,20.19,1.28
43,Fri Aug 04 13:00:00 CEST 2017,47.875,6.5,22.44,15.86,NaN
44,Wed Aug 02 13:00:00 CEST 2017,47.875,6.75,30.54,19.74,NaN
44,Thu Aug 03 13:00:00 CEST 2017,47.875,6.75,23.67,20.19,1.28
44,Fri Aug 04 13:00:00 CEST 2017,47.875,6.75,22.44,15.86,NaN
45,Wed Aug 02 13:00:00 CEST 2017,47.875,7.0,30.96,19.49,NaN
45,Thu Aug 03 13:00:00 CEST 2017,47.875,7.0,26.17,20.99,NaN
45,Fri Aug 04 13:00:00 CEST 2017,47.875,7.0,24.74,16.81,NaN
46,Wed Aug 02 13:00:00 CEST 2017,47.875,7.25,30.53,19.38,NaN
46,Thu Aug 03 13:00:00 CEST 2017,47.875,7.25,26.17,20.99,NaN
46,Fri Aug 04 13:00:00 CEST 2017,47.875,7.25,24.74,16.81,NaN
47,Wed Aug 02 13:00:00 CEST 2017,47.875,7.5,30.47,19.37,NaN
47,Thu Aug 03 13:00:00 CEST 2017,47.875,7.5,26.17,20.99,NaN
47,Fri Aug 04 13:00:00 CEST 2017,47.875,7.5,24.74,16.81,NaN
48,Wed Aug 02 13:00:00 CEST 2017,47.875,7.75,30.29,19.07,NaN
48,Thu Aug 03 13:00:00 CEST 2017,47.875,7.75,26.27,20.44,0.78
48,Fri Aug 04 13:00:00 CEST 2017,47.875,7.75,25.24,16.71,NaN
49,Wed Aug 02 13:00:00 CEST 2017,47.875,8.0,30.34,19.09,NaN
49,Thu Aug 03 13:00:00 CEST 2017,47.875,8.0,26.27,20.44,0.78
49,Fri Aug 04 13:00:00 CEST 2017,47.875,8.0,25.24,16.71,NaN
50,Wed Aug 02 13:00:00 CEST 2017,47.875,8.25,29.99,17.52,NaN
50,Thu Aug 03 13:00:00 CEST 2017,47.875,8.25,26.34,19.99,NaN
50,Fri Aug 04 13:00:00 CEST 2017,47.875,8.25,24.28,15.41,NaN
51,Wed Aug 02 13:00:00 CEST 2017,47.875,8.5,30.0,17.52,NaN
51,Thu Aug 03 13:00:00 CEST 2017,47.875,8.5,26.34,19.99,NaN
51,Fri Aug 04 13:00:00 CEST 2017,47.875,8.5,24.28,15.41,NaN
